cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,MIN,POSS,Predicted_Net_Rating
2,1,0,0,0,0,2,0,0,100000000,100000000,3.93923690039674
2,1,0,1,0,1,0,0,0,100000000,100000000,3.7937649282773878
2,1,0,0,0,0,1,0,1,100000000,100000000,3.7706366664850766
2,1,1,0,0,0,0,0,1,100000000,100000000,3.7706366664850766
2,1,2,0,0,0,0,0,0,100000000,100000000,3.7706366664850766
2,1,0,0,0,0,1,1,0,100000000,100000000,3.7706366664850766
2,1,0,0,1,0,1,0,0,100000000,100000000,3.7706366664850766
2,1,1,0,0,0,0,1,0,100000000,100000000,3.7706366664850766
2,1,1,0,1,0,0,0,0,100000000,100000000,3.7706366664850766
2,1,1,0,0,0,1,0,0,100000000,100000000,3.7706366664850766
2,1,0,0,0,0,0,1,1,100000000,100000000,3.7706366664850766
2,1,0,0,1,0,0,0,1,100000000,100000000,3.7706366664850766
2,1,0,0,1,0,0,1,0,100000000,100000000,3.7706366664850766
2,1,0,2,0,0,0,0,0,100000000,100000000,3.7577779679481846
2,1,0,1,1,0,0,0,0,100000000,100000000,3.7577779679481846
2,1,0,1,0,0,0,1,0,100000000,100000000,3.7577779679481846
2,1,0,1,0,0,0,0,1,100000000,100000000,3.7577779679481846
2,1,0,1,0,0,1,0,0,100000000,100000000,3.7577779679481846
2,1,1,1,0,0,0,0,0,100000000,100000000,3.7577779679481846
2,1,0,0,0,0,0,0,2,100000000,100000000,3.708996189065113
2,1,0,0,2,0,0,0,0,100000000,100000000,3.699891223178384
2,1,0,0,1,1,0,0,0,100000000,100000000,3.69914565806428
2,1,0,0,0,1,0,0,1,100000000,100000000,3.69914565806428
2,1,1,0,0,1,0,0,0,100000000,100000000,3.69914565806428
2,1,0,0,0,1,0,1,0,100000000,100000000,3.69914565806428
2,1,0,0,0,1,1,0,0,100000000,100000000,3.69914565806428
2,1,0,0,0,2,0,0,0,100000000,100000000,3.6706339913976134
3,1,0,1,0,0,0,0,0,100000000,100000000,3.6414909138240303
3,1,0,0,0,0,1,0,0,100000000,100000000,3.56466576180176
3,1,0,0,0,0,0,1,0,100000000,100000000,3.56466576180176
3,1,1,0,0,0,0,0,0,100000000,100000000,3.56466576180176
3,1,0,0,1,0,0,0,0,100000000,100000000,3.56466576180176
3,1,0,0,0,0,0,0,1,100000000,100000000,3.56466576180176
3,1,0,0,0,1,0,0,0,100000000,100000000,3.500308601763881
4,1,0,0,0,0,0,0,0,100000000,100000000,3.40350373055176
2,1,0,0,0,0,0,2,0,100000000,100000000,2.6924613299469384
2,2,0,1,0,0,0,0,0,100000000,100000000,2.4688811646725757
2,2,0,0,0,1,0,0,0,100000000,100000000,2.23584805364596
1,1,0,0,0,0,0,0,3,100000000,100000000,2.2122026826348375
2,2,0,0,0,0,0,0,1,100000000,100000000,2.1689047820500504
2,2,0,0,1,0,0,0,0,100000000,100000000,2.1689047820500504
2,2,0,0,0,0,0,1,0,100000000,100000000,2.1689047820500504
2,2,1,0,0,0,0,0,0,100000000,100000000,2.1689047820500504
2,2,0,0,0,0,1,0,0,100000000,100000000,2.1689047820500504
3,2,0,0,0,0,0,0,0,100000000,100000000,2.0932120431633545
2,3,0,0,0,0,0,0,0,100000000,100000000,2.091330435845447
2,0,0,0,0,0,0,0,3,100000000,100000000,1.9871241580608359
0,1,1,0,0,0,0,0,3,100000000,100000000,1.9498284887056323
0,1,0,0,0,0,1,0,3,100000000,100000000,1.9498284887056323
0,1,0,0,0,0,0,1,3,100000000,100000000,1.9498284887056323
0,1,0,0,0,0,0,0,4,100000000,100000000,1.9498284887056323
0,1,0,0,1,0,0,0,3,100000000,100000000,1.9498284887056323
0,1,0,0,0,0,2,0,2,100000000,100000000,1.8663255010473176
1,1,0,0,0,0,2,0,1,100000000,100000000,1.8512114275301226
1,1,1,0,0,0,2,0,0,100000000,100000000,1.8512114275301226
1,1,0,0,1,0,2,0,0,100000000,100000000,1.8512114275301226
1,1,0,0,0,0,2,1,0,100000000,100000000,1.8512114275301226
1,1,0,0,0,0,3,0,0,100000000,100000000,1.8512114275301226
0,1,0,0,0,1,0,0,3,100000000,100000000,1.8342809929949815
3,0,0,0,0,0,2,0,0,100000000,100000000,1.8028658754322142
2,0,0,0,0,0,3,0,0,100000000,100000000,1.8009774230512618
2,0,1,0,0,0,2,0,0,100000000,100000000,1.8009774230512618
2,0,0,0,0,0,2,0,1,100000000,100000000,1.8009774230512618
2,0,0,0,0,0,2,1,0,100000000,100000000,1.8009774230512618
2,0,0,0,1,0,2,0,0,100000000,100000000,1.8009774230512618
1,1,0,0,0,1,2,0,0,100000000,100000000,1.7724217871907064
0,1,1,0,0,0,3,0,0,100000000,100000000,1.7327237507585271
0,1,0,0,0,0,4,0,0,100000000,100000000,1.7327237507585271
0,1,1,0,0,0,2,0,1,100000000,100000000,1.7327237507585271
0,1,0,0,1,0,3,0,0,100000000,100000000,1.7327237507585271
0,1,0,0,1,0,2,0,1,100000000,100000000,1.7327237507585271
0,1,0,0,0,0,3,1,0,100000000,100000000,1.7327237507585271
0,1,0,0,1,0,2,1,0,100000000,100000000,1.7327237507585271
0,1,1,0,1,0,2,0,0,100000000,100000000,1.7327237507585271
0,1,1,0,0,0,2,1,0,100000000,100000000,1.7327237507585271
0,1,0,0,0,0,2,1,1,100000000,100000000,1.7327237507585271
0,1,0,0,0,0,3,0,1,100000000,100000000,1.7327237507585271
0,1,2,0,0,0,2,0,0,100000000,100000000,1.7327237507585271
2,0,0,0,1,0,0,0,2,100000000,100000000,1.7163817890132167
2,0,0,0,0,0,1,0,2,100000000,100000000,1.7163817890132167
2,0,0,0,0,0,0,1,2,100000000,100000000,1.7163817890132167
2,0,1,0,0,0,0,0,2,100000000,100000000,1.7163817890132167
2,0,0,0,0,1,2,0,0,100000000,100000000,1.6975185897179281
2,0,0,0,0,0,1,1,1,100000000,100000000,1.6588362577549411
2,0,0,0,1,0,0,1,1,100000000,100000000,1.6588362577549411
2,0,1,0,0,0,0,1,1,100000000,100000000,1.6588362577549411
2,0,0,0,1,0,1,0,1,100000000,100000000,1.6588362577549411
2,0,1,0,1,0,0,0,1,100000000,100000000,1.6588362577549411
2,0,1,0,0,0,1,1,0,100000000,100000000,1.6588362577549411
2,0,1,0,0,0,1,0,1,100000000,100000000,1.6588362577549411
2,0,0,0,1,0,1,1,0,100000000,100000000,1.6588362577549411
2,0,1,0,1,0,1,0,0,100000000,100000000,1.6588362577549411
2,0,1,0,1,0,0,1,0,100000000,100000000,1.6588362577549411
3,0,0,0,0,0,0,0,2,100000000,100000000,1.630485955679884
0,1,0,0,0,1,2,1,0,100000000,100000000,1.605543623781134
0,1,0,0,0,2,2,0,0,100000000,100000000,1.605543623781134
0,1,0,0,0,1,3,0,0,100000000,100000000,1.605543623781134
0,1,0,0,0,1,2,0,1,100000000,100000000,1.605543623781134
0,1,0,0,1,1,2,0,0,100000000,100000000,1.605543623781134
0,1,1,0,0,1,2,0,0,100000000,100000000,1.605543623781134
1,1,0,3,0,0,0,0,0,100000000,100000000,1.5959099514695032
2,0,0,0,0,1,0,0,2,100000000,100000000,1.541075455679884
1,1,0,1,1,1,0,0,0,100000000,100000000,1.5300130033399417
1,1,0,1,0,2,0,0,0,100000000,100000000,1.5300130033399417
1,1,0,1,0,1,1,0,0,100000000,100000000,1.5300130033399417
1,1,0,1,0,1,0,0,1,100000000,100000000,1.5300130033399417
1,1,0,1,0,1,0,1,0,100000000,100000000,1.5300130033399417
1,1,0,2,0,1,0,0,0,100000000,100000000,1.5300130033399417
1,1,1,1,0,1,0,0,0,100000000,100000000,1.5300130033399417
0,2,0,0,0,0,0,0,3,100000000,100000000,1.5153551906262792
5,0,0,0,0,0,0,0,0,100000000,100000000,1.5144496431716086
4,0,0,0,0,0,0,0,1,100000000,100000000,1.5144496431716086
4,0,0,0,0,0,0,1,0,100000000,100000000,1.5144496431716086
4,0,0,0,1,0,0,0,0,100000000,100000000,1.5144496431716086
4,0,1,0,0,0,0,0,0,100000000,100000000,1.5144496431716086
4,0,0,0,0,0,1,0,0,100000000,100000000,1.5144496431716086
2,0,0,0,2,0,0,1,0,100000000,100000000,1.509325808801118
2,0,1,0,2,0,0,0,0,100000000,100000000,1.509325808801118
2,0,0,0,2,0,1,0,0,100000000,100000000,1.509325808801118
2,0,0,0,2,0,0,0,1,100000000,100000000,1.509325808801118
2,0,0,0,3,0,0,0,0,100000000,100000000,1.509325808801118
3,0,0,0,0,0,1,0,1,100000000,100000000,1.4971904244216088
3,0,0,0,0,0,1,1,0,100000000,100000000,1.4971904244216088
3,0,0,0,1,0,1,0,0,100000000,100000000,1.4971904244216088
3,0,0,0,1,0,0,1,0,100000000,100000000,1.4971904244216088
3,0,1,0,0,0,0,1,0,100000000,100000000,1.4971904244216088
3,0,1,0,0,0,0,0,1,100000000,100000000,1.4971904244216088
3,0,0,0,0,0,0,1,1,100000000,100000000,1.4971904244216088
3,0,0,0,1,0,0,0,1,100000000,100000000,1.4971904244216088
3,0,1,0,0,0,1,0,0,100000000,100000000,1.4971904244216088
3,0,1,0,1,0,0,0,0,100000000,100000000,1.4971904244216088
2,0,0,0,1,1,0,0,1,100000000,100000000,1.485584757754942
2,0,0,0,0,1,0,1,1,100000000,100000000,1.485584757754942
2,0,1,0,1,1,0,0,0,100000000,100000000,1.485584757754942
2,0,0,0,0,1,1,1,0,100000000,100000000,1.485584757754942
2,0,0,0,1,1,1,0,0,100000000,100000000,1.485584757754942
2,0,0,0,1,1,0,1,0,100000000,100000000,1.485584757754942
2,0,1,0,0,1,1,0,0,100000000,100000000,1.485584757754942
2,0,1,0,0,1,0,1,0,100000000,100000000,1.485584757754942
2,0,1,0,0,1,0,0,1,100000000,100000000,1.485584757754942
2,0,0,0,0,1,1,0,1,100000000,100000000,1.485584757754942
1,1,0,1,0,0,2,0,0,100000000,100000000,1.4838627705907539
0,1,0,1,0,0,0,0,3,100000000,100000000,1.480589208626406
1,1,1,1,0,0,0,1,0,100000000,100000000,1.4703204890783101
1,1,0,2,1,0,0,0,0,100000000,100000000,1.4703204890783101
1,1,0,2,0,0,1,0,0,100000000,100000000,1.4703204890783101
1,1,1,1,1,0,0,0,0,100000000,100000000,1.4703204890783101
1,1,1,2,0,0,0,0,0,100000000,100000000,1.4703204890783101
1,1,1,1,0,0,0,0,1,100000000,100000000,1.4703204890783101
1,1,0,1,0,0,1,0,1,100000000,100000000,1.4703204890783101
1,1,1,1,0,0,1,0,0,100000000,100000000,1.4703204890783101
1,1,0,2,0,0,0,0,1,100000000,100000000,1.4703204890783101
1,1,0,1,0,0,0,1,1,100000000,100000000,1.4703204890783101
1,1,0,2,0,0,0,1,0,100000000,100000000,1.4703204890783101
1,1,0,1,1,0,0,1,0,100000000,100000000,1.4703204890783101
1,1,0,1,0,0,1,1,0,100000000,100000000,1.4703204890783101
1,1,0,1,1,0,0,0,1,100000000,100000000,1.4703204890783101
1,1,0,1,1,0,1,0,0,100000000,100000000,1.4703204890783101
1,1,2,1,0,0,0,0,0,100000000,100000000,1.4703204890783101
2,0,0,0,0,2,0,0,1,100000000,100000000,1.4570730910882752
2,0,0,0,0,2,0,1,0,100000000,100000000,1.4570730910882752
2,0,0,0,0,2,1,0,0,100000000,100000000,1.4570730910882752
2,0,0,0,1,2,0,0,0,100000000,100000000,1.4570730910882752
2,0,1,0,0,2,0,0,0,100000000,100000000,1.4570730910882752
2,0,0,0,1,0,0,2,0,100000000,100000000,1.4486978944910727
2,0,0,0,0,0,0,2,1,100000000,100000000,1.4486978944910727
2,0,0,0,0,0,1,2,0,100000000,100000000,1.4486978944910727
2,0,0,0,0,0,0,3,0,100000000,100000000,1.4486978944910727
2,0,1,0,0,0,0,2,0,100000000,100000000,1.4486978944910727
0,1,0,0,2,0,2,0,0,100000000,100000000,1.4356038923026448
2,0,2,0,0,0,1,0,0,100000000,100000000,1.4312075483393576
2,0,2,0,0,0,0,1,0,100000000,100000000,1.4312075483393576
2,0,2,0,0,0,0,0,1,100000000,100000000,1.4312075483393576
2,0,2,0,1,0,0,0,0,100000000,100000000,1.4312075483393576
2,0,3,0,0,0,0,0,0,100000000,100000000,1.4312075483393576
1,1,3,0,0,0,0,0,0,100000000,100000000,1.4206956907324548
1,1,0,0,1,0,1,0,1,100000000,100000000,1.4206956907324548
1,1,0,0,1,0,1,1,0,100000000,100000000,1.4206956907324548
1,1,1,0,1,0,0,0,1,100000000,100000000,1.4206956907324548
1,1,1,0,1,0,1,0,0,100000000,100000000,1.4206956907324548
1,1,1,0,0,0,1,0,1,100000000,100000000,1.4206956907324548
1,1,1,0,0,0,1,1,0,100000000,100000000,1.4206956907324548
1,1,2,0,0,0,1,0,0,100000000,100000000,1.4206956907324548
1,1,2,0,1,0,0,0,0,100000000,100000000,1.4206956907324548
1,1,2,0,0,0,0,0,1,100000000,100000000,1.4206956907324548
1,1,2,0,0,0,0,1,0,100000000,100000000,1.4206956907324548
1,1,1,0,0,0,0,1,1,100000000,100000000,1.4206956907324548
1,1,0,0,0,0,1,1,1,100000000,100000000,1.4206956907324548
1,1,1,0,1,0,0,1,0,100000000,100000000,1.4206956907324548
1,1,0,0,1,0,0,1,1,100000000,100000000,1.4206956907324548
1,1,0,0,1,1,0,0,1,100000000,100000000,1.4101101112440864
1,1,1,0,0,1,0,0,1,100000000,100000000,1.4101101112440864
1,1,0,0,0,1,1,0,1,100000000,100000000,1.4101101112440864
1,1,1,0,0,2,0,0,0,100000000,100000000,1.4101101112440864
1,1,0,0,0,1,1,1,0,100000000,100000000,1.4101101112440864
1,1,0,0,0,2,0,0,1,100000000,100000000,1.4101101112440864
1,1,0,0,0,2,0,1,0,100000000,100000000,1.4101101112440864
1,1,0,0,0,2,1,0,0,100000000,100000000,1.4101101112440864
1,1,0,0,0,1,0,1,1,100000000,100000000,1.4101101112440864
1,1,1,0,1,1,0,0,0,100000000,100000000,1.4101101112440864
1,1,1,0,0,1,1,0,0,100000000,100000000,1.4101101112440864
1,1,1,0,0,1,0,1,0,100000000,100000000,1.4101101112440864
1,1,2,0,0,1,0,0,0,100000000,100000000,1.4101101112440864
1,1,0,0,1,2,0,0,0,100000000,100000000,1.4101101112440864
1,1,0,0,1,1,0,1,0,100000000,100000000,1.4101101112440864
1,1,0,0,1,1,1,0,0,100000000,100000000,1.4101101112440864
1,1,0,0,2,1,0,0,0,100000000,100000000,1.3906872476077223
1,1,0,0,1,0,0,0,2,100000000,100000000,1.3893481454324559
1,1,0,0,0,0,1,0,2,100000000,100000000,1.3893481454324559
1,1,1,0,0,0,0,0,2,100000000,100000000,1.3893481454324559
1,1,0,0,0,0,0,1,2,100000000,100000000,1.3893481454324559
1,1,1,0,2,0,0,0,0,100000000,100000000,1.372757785429425
1,1,0,0,2,0,0,0,1,100000000,100000000,1.372757785429425
1,1,0,0,2,0,0,1,0,100000000,100000000,1.372757785429425
1,1,0,0,2,0,1,0,0,100000000,100000000,1.372757785429425
1,1,0,0,3,0,0,0,0,100000000,100000000,1.372757785429425
1,1,0,1,0,0,0,0,2,100000000,100000000,1.3511849075473006
3,0,0,0,2,0,0,0,0,100000000,100000000,1.3476799754677853
2,0,0,0,0,1,0,2,0,100000000,100000000,1.3452390611577394
4,0,0,0,0,1,0,0,0,100000000,100000000,1.341198143171609
2,0,0,0,2,1,0,0,0,100000000,100000000,1.3340194754677845
3,0,0,0,0,1,1,0,0,100000000,100000000,1.323938924421609
3,0,0,0,0,1,0,0,1,100000000,100000000,1.323938924421609
3,0,0,0,1,1,0,0,0,100000000,100000000,1.323938924421609
3,0,1,0,0,1,0,0,0,100000000,100000000,1.323938924421609
3,0,0,0,0,1,0,1,0,100000000,100000000,1.323938924421609
1,1,0,0,0,1,0,0,2,100000000,100000000,1.3224773159440872
3,0,0,0,0,0,0,2,0,100000000,100000000,1.3181394222688505
3,0,0,0,0,2,0,0,0,100000000,100000000,1.295427257754942
0,2,0,0,0,0,2,0,1,100000000,100000000,1.2737082041389762
0,2,0,0,0,0,3,0,0,100000000,100000000,1.2737082041389762
0,2,0,0,0,0,2,1,0,100000000,100000000,1.2737082041389762
0,2,0,0,1,0,2,0,0,100000000,100000000,1.2737082041389762
0,2,1,0,0,0,2,0,0,100000000,100000000,1.2737082041389762
3,0,2,0,0,0,0,0,0,100000000,100000000,1.269561715006024
1,1,0,1,2,0,0,0,0,100000000,100000000,1.265551438152384
2,0,2,0,0,1,0,0,0,100000000,100000000,1.2579560483393573
0,3,0,0,0,0,2,0,0,100000000,100000000,1.2402668588511225
0,1,1,0,0,0,1,0,2,100000000,100000000,1.205443118169918
0,1,0,0,0,0,1,1,2,100000000,100000000,1.205443118169918
0,1,1,0,0,0,0,1,2,100000000,100000000,1.205443118169918
0,1,2,0,0,0,0,0,2,100000000,100000000,1.205443118169918
0,1,0,0,1,0,1,0,2,100000000,100000000,1.205443118169918
0,1,1,0,1,0,0,0,2,100000000,100000000,1.205443118169918
0,1,0,0,1,0,0,1,2,100000000,100000000,1.205443118169918
0,1,0,1,0,1,2,0,0,100000000,100000000,1.1685648249190164
0,1,0,2,0,0,2,0,0,100000000,100000000,1.1605271498130758
0,1,0,1,0,0,3,0,0,100000000,100000000,1.1605271498130758
0,1,1,1,0,0,2,0,0,100000000,100000000,1.1605271498130758
0,1,0,1,1,0,2,0,0,100000000,100000000,1.1605271498130758
0,1,0,1,0,0,2,1,0,100000000,100000000,1.1605271498130758
0,1,0,1,0,0,2,0,1,100000000,100000000,1.1605271498130758
2,0,0,0,0,3,0,0,0,100000000,100000000,1.1405562635559854
0,1,1,0,0,0,1,1,1,100000000,100000000,1.091010048436682
0,1,0,0,1,0,1,1,1,100000000,100000000,1.091010048436682
0,1,2,0,0,0,1,1,0,100000000,100000000,1.091010048436682
0,1,2,0,0,0,1,0,1,100000000,100000000,1.091010048436682
0,1,2,0,0,0,0,1,1,100000000,100000000,1.091010048436682
0,1,1,0,1,0,0,1,1,100000000,100000000,1.091010048436682
0,1,2,0,1,0,0,1,0,100000000,100000000,1.091010048436682
0,1,2,0,1,0,0,0,1,100000000,100000000,1.091010048436682
0,1,3,0,0,0,0,0,1,100000000,100000000,1.091010048436682
0,1,2,0,1,0,1,0,0,100000000,100000000,1.091010048436682
0,1,3,0,0,0,1,0,0,100000000,100000000,1.091010048436682
0,1,3,0,0,0,0,1,0,100000000,100000000,1.091010048436682
0,1,3,0,1,0,0,0,0,100000000,100000000,1.091010048436682
0,1,4,0,0,0,0,0,0,100000000,100000000,1.091010048436682
0,1,1,0,1,0,1,0,1,100000000,100000000,1.091010048436682
0,1,1,0,1,0,1,1,0,100000000,100000000,1.091010048436682
0,1,1,0,0,1,0,0,2,100000000,100000000,1.0898956224592684
0,1,0,0,0,1,0,1,2,100000000,100000000,1.0898956224592684
0,1,0,0,0,2,0,0,2,100000000,100000000,1.0898956224592684
0,1,0,0,1,1,0,0,2,100000000,100000000,1.0898956224592684
0,1,0,0,0,1,1,0,2,100000000,100000000,1.0898956224592684
2,0,0,1,0,0,2,0,0,100000000,100000000,1.0831169929952065
0,2,0,0,0,1,2,0,0,100000000,100000000,1.0433947757201727
1,4,0,0,0,0,0,0,0,100000000,100000000,1.0369218877677469
0,1,1,0,1,1,1,0,0,100000000,100000000,1.031747802726033
0,1,1,0,0,1,1,0,1,100000000,100000000,1.031747802726033
0,1,2,0,0,1,0,0,1,100000000,100000000,1.031747802726033
0,1,0,0,1,2,1,0,0,100000000,100000000,1.031747802726033
0,1,0,0,1,2,0,1,0,100000000,100000000,1.031747802726033
0,1,0,0,1,2,0,0,1,100000000,100000000,1.031747802726033
0,1,1,0,0,2,0,0,1,100000000,100000000,1.031747802726033
0,1,2,0,0,1,1,0,0,100000000,100000000,1.031747802726033
0,1,2,0,0,1,0,1,0,100000000,100000000,1.031747802726033
0,1,1,0,1,2,0,0,0,100000000,100000000,1.031747802726033
0,1,1,0,1,1,0,1,0,100000000,100000000,1.031747802726033
0,1,1,0,0,2,0,1,0,100000000,100000000,1.031747802726033
0,1,1,0,0,1,0,1,1,100000000,100000000,1.031747802726033
0,1,0,0,1,1,0,1,1,100000000,100000000,1.031747802726033
0,1,0,0,0,2,1,1,0,100000000,100000000,1.031747802726033
0,1,3,0,0,1,0,0,0,100000000,100000000,1.031747802726033
0,1,2,0,1,1,0,0,0,100000000,100000000,1.031747802726033
0,1,2,0,0,2,0,0,0,100000000,100000000,1.031747802726033
0,1,0,0,0,2,0,1,1,100000000,100000000,1.031747802726033
0,1,1,0,0,2,1,0,0,100000000,100000000,1.031747802726033
0,1,0,0,0,1,1,1,1,100000000,100000000,1.031747802726033
0,1,0,0,1,1,1,0,1,100000000,100000000,1.031747802726033
0,1,0,0,1,1,1,1,0,100000000,100000000,1.031747802726033
0,1,1,0,1,1,0,0,1,100000000,100000000,1.031747802726033
0,1,0,0,0,2,1,0,1,100000000,100000000,1.031747802726033
0,1,1,0,0,1,1,1,0,100000000,100000000,1.031747802726033
1,2,0,0,0,0,2,0,0,100000000,100000000,0.984015304108222
1,1,0,0,0,3,0,0,0,100000000,100000000,0.9219446677221286
0,2,0,1,0,0,2,0,0,100000000,100000000,0.8939461504691657
0,1,0,0,2,0,0,0,2,100000000,100000000,0.8808854356399608
1,0,0,0,0,0,2,0,2,100000000,100000000,0.8704231145516033
2,0,0,3,0,0,0,0,0,100000000,100000000,0.8561788878553174
2,0,0,1,0,0,0,0,2,100000000,100000000,0.8457945771047946
1,0,1,0,0,0,0,0,3,100000000,100000000,0.8457882511219359
1,0,0,0,0,0,0,1,3,100000000,100000000,0.8457882511219359
1,0,0,0,0,0,0,0,4,100000000,100000000,0.8457882511219359
1,0,0,0,1,0,0,0,3,100000000,100000000,0.8457882511219359
1,0,0,0,0,0,1,0,3,100000000,100000000,0.8457882511219359
2,0,1,2,0,0,0,0,0,100000000,100000000,0.834557307210156
2,0,0,1,0,0,1,0,1,100000000,100000000,0.834557307210156
2,0,0,2,0,0,0,0,1,100000000,100000000,0.834557307210156
2,0,1,1,1,0,0,0,0,100000000,100000000,0.834557307210156
2,0,1,1,0,0,0,1,0,100000000,100000000,0.834557307210156
2,0,0,1,1,0,1,0,0,100000000,100000000,0.834557307210156
2,0,0,2,0,0,1,0,0,100000000,100000000,0.834557307210156
2,0,0,2,1,0,0,0,0,100000000,100000000,0.834557307210156
2,0,1,1,0,0,0,0,1,100000000,100000000,0.834557307210156
2,0,0,2,0,0,0,1,0,100000000,100000000,0.834557307210156
2,0,0,1,1,0,0,1,0,100000000,100000000,0.834557307210156
2,0,0,1,1,0,0,0,1,100000000,100000000,0.834557307210156
2,0,1,1,0,0,1,0,0,100000000,100000000,0.834557307210156
2,0,0,1,0,0,0,1,1,100000000,100000000,0.834557307210156
2,0,0,1,0,0,1,1,0,100000000,100000000,0.834557307210156
1,0,1,0,0,0,2,0,1,100000000,100000000,0.8094457244970314
1,0,1,0,1,0,2,0,0,100000000,100000000,0.8094457244970314
1,0,1,0,0,0,3,0,0,100000000,100000000,0.8094457244970314
1,0,0,0,1,0,3,0,0,100000000,100000000,0.8094457244970314
1,0,0,0,1,0,2,1,0,100000000,100000000,0.8094457244970314
1,0,0,0,0,0,3,1,0,100000000,100000000,0.8094457244970314
1,0,0,0,0,0,2,1,1,100000000,100000000,0.8094457244970314
1,0,0,0,1,0,2,0,1,100000000,100000000,0.8094457244970314
1,0,1,0,0,0,2,1,0,100000000,100000000,0.8094457244970314
1,0,0,0,0,0,3,0,1,100000000,100000000,0.8094457244970314
1,0,0,0,0,0,4,0,0,100000000,100000000,0.8094457244970314
0,1,1,0,0,3,0,0,0,100000000,100000000,0.7968317808728855
0,1,0,0,0,3,0,0,1,100000000,100000000,0.7968317808728855
0,1,0,0,0,3,1,0,0,100000000,100000000,0.7968317808728855
0,1,0,0,0,3,0,1,0,100000000,100000000,0.7968317808728855
0,1,0,0,1,3,0,0,0,100000000,100000000,0.7968317808728855
0,1,0,0,0,4,0,0,0,100000000,100000000,0.7968317808728855
0,1,1,0,3,0,0,0,0,100000000,100000000,0.7758686159067255
0,1,0,0,2,0,1,0,1,100000000,100000000,0.7758686159067255
0,1,2,0,2,0,0,0,0,100000000,100000000,0.7758686159067255
0,1,0,0,2,0,1,1,0,100000000,100000000,0.7758686159067255
0,1,1,0,2,0,1,0,0,100000000,100000000,0.7758686159067255
0,1,1,0,2,0,0,1,0,100000000,100000000,0.7758686159067255
0,1,1,0,2,0,0,0,1,100000000,100000000,0.7758686159067255
0,1,0,0,3,0,0,0,1,100000000,100000000,0.7758686159067255
0,1,0,0,4,0,0,0,0,100000000,100000000,0.7758686159067255
0,1,0,0,3,0,1,0,0,100000000,100000000,0.7758686159067255
0,1,0,0,3,0,0,1,0,100000000,100000000,0.7758686159067255
0,1,0,0,2,0,0,1,1,100000000,100000000,0.7758686159067255
1,0,0,0,0,1,2,0,1,100000000,100000000,0.7725643911636985
1,0,0,0,0,1,2,1,0,100000000,100000000,0.7725643911636985
1,0,0,0,0,1,3,0,0,100000000,100000000,0.7725643911636985
1,0,0,0,0,2,2,0,0,100000000,100000000,0.7725643911636985
1,0,1,0,0,1,2,0,0,100000000,100000000,0.7725643911636985
1,0,0,0,1,1,2,0,0,100000000,100000000,0.7725643911636985
0,1,0,0,0,0,2,2,0,100000000,100000000,0.7508136492193266
0,1,0,3,0,1,0,0,0,100000000,100000000,0.7368794181163832
1,0,0,0,0,0,0,2,2,100000000,100000000,0.7290598042729514
1,0,0,0,0,1,0,0,3,100000000,100000000,0.7235445503643598
0,4,0,0,0,0,0,1,0,100000000,100000000,0.7201172904090118
0,4,0,0,0,0,0,0,1,100000000,100000000,0.7201172904090118
0,4,0,0,1,0,0,0,0,100000000,100000000,0.7201172904090118
0,4,0,0,0,0,1,0,0,100000000,100000000,0.7201172904090118
0,4,1,0,0,0,0,0,0,100000000,100000000,0.7201172904090118
0,0,0,0,0,0,2,0,3,100000000,100000000,0.6990696634444582
1,1,0,0,0,1,0,2,0,100000000,100000000,0.69814036690433
2,0,1,1,0,1,0,0,0,100000000,100000000,0.6965388257286743
2,0,0,1,0,1,0,0,1,100000000,100000000,0.6965388257286743
2,0,0,1,0,1,0,1,0,100000000,100000000,0.6965388257286743
2,0,0,2,0,1,0,0,0,100000000,100000000,0.6965388257286743
2,0,0,1,1,1,0,0,0,100000000,100000000,0.6965388257286743
2,0,0,1,0,1,1,0,0,100000000,100000000,0.6965388257286743
0,2,0,0,1,0,0,0,2,100000000,100000000,0.6915822313008826
0,2,0,0,0,0,0,1,2,100000000,100000000,0.6915822313008826
0,2,0,0,0,0,1,0,2,100000000,100000000,0.6915822313008826
0,2,1,0,0,0,0,0,2,100000000,100000000,0.6915822313008826
0,1,0,1,0,1,0,0,2,100000000,100000000,0.6910593561035868
4,0,0,1,0,0,0,0,0,100000000,100000000,0.6901706926268222
1,1,0,1,0,0,0,2,0,100000000,100000000,0.6738255402790876
3,0,0,1,1,0,0,0,0,100000000,100000000,0.672911473876822
3,0,0,1,0,0,1,0,0,100000000,100000000,0.672911473876822
3,0,0,1,0,0,0,1,0,100000000,100000000,0.672911473876822
3,0,0,1,0,0,0,0,1,100000000,100000000,0.672911473876822
3,0,0,2,0,0,0,0,0,100000000,100000000,0.672911473876822
3,0,1,1,0,0,0,0,0,100000000,100000000,0.672911473876822
0,1,1,1,0,0,0,0,2,100000000,100000000,0.6713890497309037
0,1,0,1,0,0,1,0,2,100000000,100000000,0.6713890497309037
0,1,0,1,0,0,0,1,2,100000000,100000000,0.6713890497309037
0,1,0,2,0,0,0,0,2,100000000,100000000,0.6713890497309037
0,1,0,1,1,0,0,0,2,100000000,100000000,0.6713890497309037
2,0,0,1,0,2,0,0,0,100000000,100000000,0.6680271590620073
